actor,movie_or_TV_name
Kunihiro Kawamoto,Durarara!!x2
Kunihiro Kawamoto,Ressha Sentai ToQger
Kunihiro Kawamoto,Super Hero Taisen Kamen Rider feat. Super Sentai: Heisei Rider vs. Showa Rider
Kunihiro Kawamoto,Naruto SD: Rock Lee & His Ninja Pals
Kunihiro Kawamoto,Kamen Rider X Super Sentai: Super Hero Taihen: Who Is the Culprit?!
Kunihiro Kawamoto,Appleseed XIII
Kunihiro Kawamoto,Naruto Shippuden the Movie: Blood Prison
Kunihiro Kawamoto,Walking Eyes Arukumedis
Kunihiro Kawamoto,Loups=Garous
Kunihiro Kawamoto,Natsume's Book of Friends
Kunihiro Kawamoto,Coluboccoro
Kunihiro Kawamoto,Fist of the North Star: The Legend of Toki
Kunihiro Kawamoto,Telepathy Shojo Ran
Kunihiro Kawamoto,D.Gray-man
Kunihiro Kawamoto,Baccano!
Kunihiro Kawamoto,Gyakkyô burai Kaiji
Kunihiro Kawamoto,Claymore
Kunihiro Kawamoto,Shining Tears X Wind
Kunihiro Kawamoto,Juken Sentai Gekiranger
Kunihiro Kawamoto,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting
Kunihiro Kawamoto,"Hayate, the Combat Butler"
Kunihiro Kawamoto,Fist of the North Star: The Legend of Yuria
Kunihiro Kawamoto,009-1
Kunihiro Kawamoto,Innocent Venus
Kunihiro Kawamoto,Atelier Iris 3: Grand Phantasm
Kunihiro Kawamoto,Ginban Kaleidoscope
Kunihiro Kawamoto,Guyver: The Bioboosted Armor
Kunihiro Kawamoto,Eureka Seven
Kunihiro Kawamoto,Zettai Shonen
Kunihiro Kawamoto,Shadow Hearts: From the New World
Kunihiro Kawamoto,Pokémon: Lucario and the Mystery of Mew
Kunihiro Kawamoto,Atelier Iris 2: The Azoth of Destiny
Kunihiro Kawamoto,Reservoir Chronicle: Tsubasa
Kunihiro Kawamoto,Robot Masters
Kunihiro Kawamoto,Gakuen Alice
Kunihiro Kawamoto,Cromartie High School
Kunihiro Kawamoto,Avenger
Kunihiro Kawamoto,Naruto
Kunihiro Kawamoto,.hack//Legend of the Twilight
Kunihiro Kawamoto,Alien Nine
Rumi Ochiai,Boruto: Naruto Next Generations
Rumi Ochiai,Mario & Sonic at the Olympic Games: Tokyo 2020
Rumi Ochiai,Team Sonic Racing
Rumi Ochiai,Sonic Forces
Rumi Ochiai,Naruto: Shippûden
Rumi Ochiai,Mario & Sonic at the Rio 2016 Olympic Games
Rumi Ochiai,The Last: Naruto the Movie
Rumi Ochiai,Naruto Shippûden: Ultimate Ninja Storm Revolution
Rumi Ochiai,Mario & Sonic at the Sochi 2014 Olympic Winter Games
Rumi Ochiai,Short Peace
Rumi Ochiai,Naruto Shippûden: Ultimate Ninja Storm Generations
Takayuki Sugô,Miss Kobayashi's Dragon Maid
Rumi Ochiai,Mario & Sonic at the London 2012 Olympic Games
Rumi Ochiai,Naruto Shippûden: Ultimate Ninja Impact
Rumi Ochiai,Sonic Generations
Rumi Ochiai,Sonic Colors
Rumi Ochiai,Sonic Free Riders
Rumi Ochiai,Naruto Shippûden: Ultimate Ninja Storm 2
Rumi Ochiai,Naruto Shippûden: Ultimate Ninja Heroes 3
Rumi Ochiai,Mario & Sonic at the Olympic Winter Games
Rumi Ochiai,Naruto: Ultimate Ninja Storm
Rumi Ochiai,Sonic Riders: Zero Gravity
Rumi Ochiai,Naruto Shippûden: Ultimate Ninja 5
Takayuki Sugô,Guilty Gear: Strive
Takayuki Sugô,Princess Principal Crown Handler: Chapter 1
Takayuki Sugô,Golden Kamuy
Takayuki Sugô,Baki
Takayuki Sugô,Vinland Saga
Takayuki Sugô,Carole & Tuesday
Takayuki Sugô,Daemon X Machina
Takayuki Sugô,The Rising of the Shield Hero
Takayuki Sugô,Sekiro: Shadows Die Twice
Rumi Ochiai,Naruto Shippûden: Ultimate Ninja 4
Rumi Ochiai,Sonic the Hedgehog
Rumi Ochiai,Naruto
Rumi Ochiai,Sonic Riders
Rumi Ochiai,Naruto: Ultimate Ninja 3
Rumi Ochiai,Shadow the Hedgehog
Rumi Ochiai,Sonic X
Rumi Ochiai,Sonic Heroes
Rumi Ochiai,Sonic Battle
Rumi Ochiai,Fullmetal Alchemist
Rumi Ochiai,Naruto: Ultimate Ninja
Takayuki Sugô,Star Blazers 2202
Takayuki Sugô,Ace Combat 7: Skies Unknown
Takayuki Sugô,Gintama
Takayuki Sugô,FLCL Progressive
Takayuki Sugô,Lupin III
Takayuki Sugô,Gintama ranbu
Takayuki Sugô,Princess Principal
Takayuki Sugô,Knight's & Magic
Rumi Ochiai,Shaman King
Rumi Ochiai,Sonic Adventure 2
Rumi Ochiai,Zone of the Enders: Idolo
Rumi Ochiai,NieA under 7
Rumi Ochiai,Refrain Love
Takayuki Sugô,Hell Girl: The Fourth Twilight
Takayuki Sugô,Lu Over the Wall
Takayuki Sugô,Fire Emblem Echoes: Shadows of Valentia
Takayuki Sugô,Nioh
Takayuki Sugô,Lupin the Third: Goemon's Blood Spray
Takayuki Sugô,Bungou Stray Dogs
Takayuki Sugô,Berserk and the Band of the Hawk
Takayuki Sugô,Naruto: Shippûden
Takayuki Sugô,Naruto Shippûden: Ultimate Ninja Storm 4
Takayuki Sugô,The Empire of Corpses
Takayuki Sugô,Tokyo Xanadu
Takayuki Sugô,Yona of the Dawn
Takayuki Sugô,Aldnoah.Zero
Takayuki Sugô,Tales of Zestiria
Takayuki Sugô,Tokyo Ghoul: Root A
Takayuki Sugô,Star Blazers 2199: Odyssey of the Celestial Ark
Takayuki Sugô,Star Blazers 2199: A Voyage to Remember
Takayuki Sugô,Lord Marksman and Vanadis
Takayuki Sugô,Naruto Shippûden: Ultimate Ninja Storm Revolution
Takayuki Sugô,Space Dandy
Takayuki Sugô,Zyuden Sentai Kyoryuger: 100 Years After
Takayuki Sugô,Mobile Suit Gundam Unicorn
Takayuki Sugô,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude
Takayuki Sugô,Granblue Fantasy
Takayuki Sugô,Guilty Gear Xrd: Sign
Takayuki Sugô,Zyuden Sentai Kyoryuger
Takayuki Sugô,"Zyuden Sentai Kyoryuger vs. Go-Busters: Dinosaur Great Battle! Farewell, Eternal Friends"
Takayuki Sugô,Gifuu Doudou!!: Kanetsugu to Keiji
Takayuki Sugô,Lupin III: Princess of the Breeze
Takayuki Sugô,Zyuden Sentai Kyoryuger: Game on Gaburincho
Takayuki Sugô,Zyuden Sentai Kyoryuger: Gaburincho of Music
Takayuki Sugô,The Troubled Life of Miss Kotoura
Takayuki Sugô,Naruto Shippûden: Ultimate Ninja Storm 3
Takayuki Sugô,Tari Tari
Takayuki Sugô,Star Blazers 2199
Takayuki Sugô,Space Battleship Yamato 2199
Takayuki Sugô,Strike Witches the Movie
Takayuki Sugô,Naruto Shippûden: Ultimate Ninja Storm Generations
Takayuki Sugô,One Piece
Takayuki Sugô,Gosick
Takayuki Sugô,Shiki
Takayuki Sugô,Uncharted 2: Among Thieves
Takayuki Sugô,Hell Girl: Three Vessels
Takayuki Sugô,The Slayers
Takayuki Sugô,Natsume's Book of Friends
Takayuki Sugô,Ninja Blade
Takayuki Sugô,Gurren Lagann
Takayuki Sugô,Naruto: Ultimate Ninja Storm
Takayuki Sugô,Lupin III: Sweet Lost Night
Takayuki Sugô,The Tower of DRUAGA: The Aegis of URUK
Takayuki Sugô,Hell Girl: Two Mirrors
Takayuki Sugô,Naruto Shippûden: Ultimate Ninja 5
Takayuki Sugô,Bleach the Movie 2: The Diamond Dust Rebellion
Takayuki Sugô,Baccano!
Takayuki Sugô,Bokura no
Takayuki Sugô,Vexille
Takayuki Sugô,D.Gray-man
Takayuki Sugô,Rocket Girls
Takayuki Sugô,Naruto Shippûden: Ultimate Ninja 4
Takayuki Sugô,Glass Fleet - The Legend of the Wind of the Universe
Takayuki Sugô,Blood+
Takayuki Sugô,Hell Girl
Takayuki Sugô,Ace Combat Zero: The Belkan War
Takayuki Sugô,Final Fantasy XII
Takayuki Sugô,Naruto: Ultimate Ninja 3
Takayuki Sugô,Bleach
Takayuki Sugô,Monster
Takayuki Sugô,"She, the Ultimate Weapon: Another Love Song"
Takayuki Sugô,Samurai Champloo
Takayuki Sugô,Naruto
Takayuki Sugô,Onimusha 3: Demon Siege
Takayuki Sugô,Heat Guy J
Takayuki Sugô,Gad Guard
Takayuki Sugô,Kino's Journey
Takayuki Sugô,NieA under 7
Takayuki Sugô,Marco Haha wo tazunete sanzenri
Takayuki Sugô,Dragoon
Takayuki Sugô,Yu Yu Hakusho Final: Hell's Strongest Biographies
Takayuki Sugô,Yu Yu Hakusho: Ghost Files
Takayuki Sugô,Tokusou ekushiidorafuto
Ikuo Nishikawa,Naruto: Shippûden
Ikuo Nishikawa,Fate/Zero
Ikuo Nishikawa,Naruto Shippûden: Ultimate Ninja Impact
Ikuo Nishikawa,Onigamiden - Legend of the Millennium Dragon
Ikuo Nishikawa,Naruto Shippûden: Ultimate Ninja Storm 2
Ikuo Nishikawa,Naruto Shippûden: Ultimate Ninja Heroes 3
Ikuo Nishikawa,The Slayers
Ikuo Nishikawa,Romeo x Juliet
Ikuo Nishikawa,Odin Sphere
Ikuo Nishikawa,Air Gear
Ikuo Nishikawa,Naruto
Ikuo Nishikawa,Mega Man Zero 4
Ikuo Nishikawa,Samurai Champloo
Ikuo Nishikawa,Negima!
Ikuo Nishikawa,Appleseed
Ikuo Nishikawa,Inuyasha
Ikuo Nishikawa,Blue Submarine No. 6
Ikuo Nishikawa,Berserk
Ikuo Nishikawa,Battle Arena Toshinden
Ikuo Nishikawa,Twin Signal
Ikuo Nishikawa,Rurouni Kenshin
Ikuo Nishikawa,Nintama Rantarô
Ikuo Nishikawa,Yu Yu Hakusho: Ghost Files
Ikuo Nishikawa,Sin Karate Jigokuhen: Chi no Mokushiroku
Ikuo Nishikawa,Karasu Tengu Kabuto
Ikuo Nishikawa,Time Trouble Tondekeman
Ikuo Nishikawa,Little Women
Ikuo Nishikawa,Seishun anime zenshû
Ikuo Nishikawa,Magical Angel Creamy Mami
Ikuo Nishikawa,The New Adventures of Gigantor
Ikuo Nishikawa,The Adventures of Tom Sawyer
Ikuo Nishikawa,Homerun Kanta
Ikuo Nishikawa,Brave Raideen
Ikuo Nishikawa,Casshan
Ikuo Nishikawa,Ultraman Taro
Ikuo Nishikawa,Gatchaman
Ikuo Nishikawa,Judo Boy
Tomo Shigematsu,Boruto: Naruto Next Generations
Tomo Shigematsu,Naruto: Shippûden
Tomo Shigematsu,Naruto SD: Rock Lee & His Ninja Pals
Tomo Shigematsu,Halo Legends
Tomo Shigematsu,Naruto Shippûden: Ultimate Ninja 5
Tomo Shigematsu,Naruto Shippûden: Ultimate Ninja 4
Tomo Shigematsu,Shonen onmyoji
Tomo Shigematsu,Naruto
Tomo Shigematsu,Naruto: Ultimate Ninja 3
Tomo Shigematsu,Ginban Kaleidoscope
Tomo Shigematsu,Samurai Champloo
Tomo Shigematsu,Naruto the Movie: Ninja Clash in the Land of Snow
Tomo Shigematsu,Beyond
Tadahisa Saizen,Boruto: Naruto Next Generations
Tadahisa Saizen,Yashahime: Princess Half-Demon
Tadahisa Saizen,Fate/Stay Night: Heaven's Feel - III. Spring Song
Tadahisa Saizen,Samurai Shodown
Tadahisa Saizen,Fate/Stay Night: Heaven's Feel II. Lost Butterfly
Tadahisa Saizen,Yakuza Kiwami 2
Tadahisa Saizen,Fate/Stay Night: Heaven's Feel - I. Presage Flower
Tadahisa Saizen,Grand Kingdom
Tadahisa Saizen,Fate/Grand Order
Tadahisa Saizen,Fate/stay night: Unlimited Blade Works
Tadahisa Saizen,Naruto: Shippûden
Tadahisa Saizen,DRAMAtical Murder
Tadahisa Saizen,Naruto Shippûden: Ultimate Ninja Storm Revolution
Tadahisa Saizen,Naruto Shippûden: Ultimate Ninja Storm 3
Tadahisa Saizen,Naruto Shippûden: Ultimate Ninja Storm Generations
Tadahisa Saizen,Carnival Phantasm
Tadahisa Saizen,Naruto Shippûden: Ultimate Ninja Impact
Tadahisa Saizen,InuYasha: The Final Act
Tadahisa Saizen,Gekijouban Fate/Stay Night: Unlimited Blade Works
Tadahisa Saizen,Clannad
Tadahisa Saizen,Shigofumi
Tadahisa Saizen,Noramimi
Tadahisa Saizen,Fire Emblem: Radiant Dawn
Tadahisa Saizen,Appleseed: Ex Machina
Tadahisa Saizen,Devil May Cry: The Animated Series
Tadahisa Saizen,Soul Nomad & the World Eaters
Tadahisa Saizen,Yakuza 2
Tadahisa Saizen,Living for the Day After Tomorrow
Tadahisa Saizen,Blood+
Tadahisa Saizen,Naruto
Tadahisa Saizen,Mobile Suit Gundam SEED Destiny: TV Movie I - The Shattered World
Tadahisa Saizen,Fate/stay night
Tadahisa Saizen,Mobile Suit Gundam Seed Destiny: Final Plus
Tadahisa Saizen,Zettai Shonen
Tadahisa Saizen,Mobile Suit Gundam Seed Destiny
Tadahisa Saizen,Shuffle!
Tadahisa Saizen,Moon Phase
Tadahisa Saizen,Inuyasha
Tadahisa Saizen,Midori Days
Tadahisa Saizen,Get Ride! AM Driver
Tadahisa Saizen,Appleseed
Tadahisa Saizen,Fate/stay night: Realta nua
Tadahisa Saizen,Naruto: Ultimate Ninja
Tadahisa Saizen,Kaleido Star
Tadahisa Saizen,Kino's Journey
Tadahisa Saizen,Rizelmine
Tadahisa Saizen,UFO Ultramaiden Valkyrie
Tadahisa Saizen,InuYasha the Movie 2: The Castle Beyond the Looking Glass
Tadahisa Saizen,Azumanga Daioh
Tadahisa Saizen,6 Angels
Tadahisa Saizen,Inuyasha the Movie: Affections Touching Across Time
Tadahisa Saizen,The Prince of Tennis
Tadahisa Saizen,Super GALS!
Tadahisa Saizen,"Zone of the Enders: Dolores, i"
Tadahisa Saizen,Kyuukyuu Sentai GoGoFive
Mika Kanai,Higurashi no Naku Koro ni Sotsu
Mika Kanai,Neptunia x Senran Kagura: Ninja Wars
Mika Kanai,Higurashi: When They Cry - GOU
Mika Kanai,Neptunia reVerse
Mika Kanai,Tales of the Rays: Last Cradle
Mika Kanai,Tales of Crestoria
Mika Kanai,Hyperdimension Neptunia the Animation: Neptune's Summer Vacation
Mika Kanai,Code Geass: Lelouch of the Re;Surrection
Mika Kanai,Super Smash Bros. Ultimate
Mika Kanai,Super Neptunia RPG
Mika Kanai,Code Geass: Lelouch of the Rebellion - Emperor
Mika Kanai,After the Rain
Mika Kanai,Code Geass: Lelouch of the Rebellion II - Transgression
Mika Kanai,Tales of the Rays: Mirrage Prison
Mika Kanai,Code Geass: Lelouch of the Rebellion I - Initiation
Mika Kanai,Pokémon
Mika Kanai,Pokémon the Movie: I Choose You!
Mika Kanai,Tales of the Rays
Mika Kanai,Pokémon the Movie: Volcanion and the Mechanical Marvel
Mika Kanai,Superdimension Neptune vs. Sega Hard Girls
Mika Kanai,Megadimension Neptunia VII
Mika Kanai,The Rolling Girls
Mika Kanai,"Yo-kai Watch Movie: It's the Secret of Birth, Meow!"
Mika Kanai,Hyperdimension Neptunia Re;Birth 3: V Generation
Mika Kanai,Super Smash Bros. for Wii U
Mika Kanai,Super Smash Bros. for Nintendo 3DS
Mika Kanai,Hyperdevotion Noire: Goddess Black Heart
Mika Kanai,Hyperdimension Neptunia Re;Birth 2: Sisters Generation
Mika Kanai,Hyperdimension Neptunia Re;Birth 1
Mika Kanai,Higurashi no Naku Koro ni Kaku: Outbreak
Mika Kanai,Zyuden Sentai Kyoryuger
Mika Kanai,Naruto: Shippûden
Mika Kanai,Hyperdimension Neptunia Victory
Mika Kanai,Fairy Tail: Priestess of the Phoenix
Mika Kanai,Meloetta's Moonlight Serenade
Mika Kanai,Utae Meroetta: Rinka Nomi o Sagase
Mika Kanai,Naruto SD: Rock Lee & His Ninja Pals
Mika Kanai,Chihayafuru
Mika Kanai,When They Cry: Kira
Mika Kanai,Hunter x Hunter
Mika Kanai,Haru no fue
Mika Kanai,Hyperdimension Neptunia Mk2
Mika Kanai,Pikachu's Summer Bridge Story
Mika Kanai,Kimi ni Todoke: From Me to You
Mika Kanai,Kore wa Zombie desu ka?
Mika Kanai,Tales of Phantasia: Narikiri Dungeon X
Mika Kanai,Dynasty Warriors: Gundam 3
Mika Kanai,Hyperdimension Neptunia
Mika Kanai,Tales of Phantasia: Cross Edition
Mika Kanai,PokéPark Wii: Pikachu's Adventure
Mika Kanai,When They Cry: Rei
Mika Kanai,Kanamemo
Mika Kanai,Tales of VS.
Mika Kanai,Code Geass
Mika Kanai,Higurashi no Naku Koro ni Kai: Ura Higu
Mika Kanai,Uchi no 3 shimai
Mika Kanai,Super Smash Bros. Brawl
Mika Kanai,When They Cry: Kai
Mika Kanai,Another Century's 3: The Final
Mika Kanai,Higurashi no Naku Koro ni: Nekogoroshi-hen
Mika Kanai,Eternal Sonata
Mika Kanai,Tales of the World: Radiant Mythology
Mika Kanai,Animal Crossing: The Movie
Mika Kanai,When They Cry
Mika Kanai,Higurashi Daybreak
Mika Kanai,Princess Princess
Mika Kanai,Nana
Mika Kanai,Hime-sama Goyojin
Mika Kanai,Key Princess Story Eternal Alice Rondo
Mika Kanai,Chromartie High - The Movie
Mika Kanai,The Tales of Phantasia: The Animation
Mika Kanai,Pokémon Chronicles
Mika Kanai,Space Symphony Maetel
Mika Kanai,"Raimu iro senki tan: Nangoku Yumeroman - Saraba rinka, aratanaru sakimori"
Mika Kanai,Cromartie High School
Mika Kanai,Avenger
Mika Kanai,Wolf's Rain
Mika Kanai,Pokémon Channel
Mika Kanai,Hanada Shonen-shi
Mika Kanai,Sakura Wars: Ecole de Paris
Mika Kanai,Doraemon: Nobita and the Wind Wizard
Mika Kanai,Magical DoReMi
Mika Kanai,Harry Potter and the Chamber of Secrets
Mika Kanai,One: Kagayaku Kisetsu e
Mika Kanai,"Sakura Wars 4: Fall in Love, Maidens"
Mika Kanai,A Tree of Palme
Mika Kanai,Galaxy Angel Z
Mika Kanai,Bloody Roar 3
Mika Kanai,Growlanser III: The Dual Darkness
Mika Kanai,Super Smash Bros. Melee
Mika Kanai,Captain Kuppa Desert Pirate
Mika Kanai,Pikachu's PikaBoo
Mika Kanai,Pokemon 4Ever: Celebi - Voice of the Forest
Mika Kanai,Galaxy Angel
Mika Kanai,Sakura Wars 3: Is Paris Burning?
Mika Kanai,Platinumhugen Ordian
Mika Kanai,Pokémon: Mewtwo Returns
Mika Kanai,Pikachu's Winter Vacation 2001
Mika Kanai,Pokémon: Pikachu's Winter Vacation
Mika Kanai,Pokémon Puzzle League
Mika Kanai,Pikachu & Pichu
Mika Kanai,Eve Zero
Mika Kanai,Mighty Cat Masked Niyander
Mika Kanai,Bloody Roar 2: Bringer of the New Age
Mika Kanai,Bubu Chacha
Mika Kanai,Pokemon: Pikachu's Rescue Adventure
Mika Kanai,Pokémon the Movie 2000
Mika Kanai,Super Smash Bros.
Mika Kanai,1 on 1 Government
Mika Kanai,Tokyo Pig
Mika Kanai,Terra Story
Mika Kanai,Pokémon: Pikachu's Vacation
Mika Kanai,Trigun
Mika Kanai,Vampire Princess Miyu
Mika Kanai,Bloody Roar
Mika Kanai,Detatoko Princess
Mika Kanai,VS. Knight Ramune & 40 Fresh
Mika Kanai,Starship Girl Yamamoto Yohko II
Mika Kanai,Orchid Emblem
Mika Kanai,Battle Team Lakers Ex
Mika Kanai,No-appointment Gals Olympos
Mika Kanai,Lunatic Night
Mika Kanai,Golden Boy
Mika Kanai,Aidoru Faito Suuchii-Pai II - Ikanimo Daiichiwa tte Kanji?
Mika Kanai,Magical Circle Guru Guru: The Pickle of Happiness
Mika Kanai,After War Gundam X
Mika Kanai,Chocchan monogatari
Mika Kanai,Sonic the Hedgehog: The Movie
Mika Kanai,Dirty Pair Flash
Mika Kanai,First Loves
Mika Kanai,Ogre Slayer
Mika Kanai,Saint Tail
Mika Kanai,The Elven Bride
Mika Kanai,Vixens
Mika Kanai,Tales of Phantasia
Mika Kanai,EVE Burst Error (1997) (VG)
Mika Kanai,Cool Devices
Mika Kanai,Aidoru purojekuto
Mika Kanai,"Legend of the Angel of Love, Wedding Peach"
Mika Kanai,"Don't Lose, Makendo!"
Mika Kanai,Sailor Moon
Mika Kanai,Shounen Santa no daibôken
Mika Kanai,Fencer of Minerva
Mika Kanai,Yu Yu Hakusho: Ghost Files
Mika Kanai,Mahôjin guru guru
Mika Kanai,The Irresponsible Captain Tylor
Mika Kanai,Sins of the Sisters
Mika Kanai,Soreike! Anpanman: Ririkaru majikaru mahô no gakkô
Mika Kanai,Bakuen Campus Guardress
Mika Kanai,Licca-chan to Yamaneko Hoshi no Tabi
Mika Kanai,Soreike! Anpanman: Kyôryû nosshî no daibôken
Mika Kanai,The Irresponsible Captain Tylor
Mika Kanai,Beast Warriors
Mika Kanai,Thumbelina: A Magical Story
Mika Kanai,All Purpose Cultural Cat Girl Nuku Nuku
Mika Kanai,Shônen Ashibe 2
Mika Kanai,Comet in Moominland
Mika Kanai,Licca-chan no nichiyôbi
Mika Kanai,Ruriiro Princess
Mika Kanai,The Ultimate Esper R
Mika Kanai,Licca: Mysterious Magical Ring
Mika Kanai,Licca-chan: Fushigi-na mahô no ringu
Mika Kanai,Locke the Superman OVA 2
Mika Kanai,Kekko Kamen
Mika Kanai,Shônen Ashibe
Mika Kanai,Idol Angel Yokoso Yoko
Mika Kanai,Goldfish Warning!
Mika Kanai,Licca fushigi-na fushigi-na Yûnia monogatari
Mika Kanai,Ranma ½: Nettô-hen
Mika Kanai,Seton Animal Chronicles
Mika Kanai,Guyver: The Bioboosted Armor
Mika Kanai,Billy Inu Nandemo Shokai
Mika Kanai,Soreike! Anpanman
Kenji Hamada,Spriggan
Kenji Hamada,Lost Judgment
Kenji Hamada,Seirei Gensouki: Spirit Chronicles
Kenji Hamada,One Piece
Kenji Hamada,Sengoku Musou 5
Kenji Hamada,Odd Taxi
Kenji Hamada,Attack on Titan
Kenji Hamada,Sleepy Princess in the Demon Castle
Kenji Hamada,Tales of the Rays: Last Cradle
Kenji Hamada,Interspecies Reviewers
Kenji Hamada,The God of High School
Kenji Hamada,Atelier Ryza: Ever Darkness & the Secret Hideout
Kenji Hamada,AI: The Somnium Files
Kenji Hamada,Fire Emblem: Three Houses
Kenji Hamada,We Never Learn
Kenji Hamada,Boruto: Naruto Next Generations
Kenji Hamada,Catherine: Full Body
Kenji Hamada,World of Demons
Kenji Hamada,Karakuri Circus
Kenji Hamada,Warriors Orochi 4
Kenji Hamada,Engine Sentai Go-onger: 10 Years Grand Prix
Kenji Hamada,The Movie Drive Head Tomica Hyper Rescue
Kenji Hamada,Dragon Pilot: Hisone and Masotan
Kenji Hamada,High School DxD
Kenji Hamada,Gintama
Kenji Hamada,Dynasty Warriors 9
Kenji Hamada,Uchu Sentai Kyuranger
Kenji Hamada,Vatican Miracle Examiner
Kenji Hamada,Radiant Historia: Perfect Chronology
Kenji Hamada,Final Fantasy XIV: Stormblood
Kenji Hamada,DanMachi: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side - Sword Oratoria
Kenji Hamada,Tales of the Rays
Kenji Hamada,Fire Emblem Heroes
Kenji Hamada,Onihei
Kenji Hamada,Star Ocean: Anamnesis
Kenji Hamada,Kuroko No Basket Movie 3: Winter Cup Soushuuhen - Tobira No Mukou
Kenji Hamada,Kubikiri Cycle: Aoiro Savant to Zaregoto Tsukai: Vol 2
Kenji Hamada,Tiger Mask W
Kenji Hamada,Naruto: Shippûden
Kenji Hamada,Kubikiri Cycle: Aoiro Savant to Zaregoto Tsukai
Kenji Hamada,Kuroko No Basket Movie 2: Winter Cup Soushuuhen - Namida No Saki E
Kenji Hamada,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari
Kenji Hamada,World Trigger
Kenji Hamada,Bubuki buranki
Kenji Hamada,Detective Pikachu
Kenji Hamada,Norn9
Kenji Hamada,Starmyu
Kenji Hamada,Durarara!!x2
Kenji Hamada,Comet Lucifer
Kenji Hamada,Gangsta.
Kenji Hamada,Shuriken Sentai Ninninger
Kenji Hamada,Kuroko's Basketball
Kenji Hamada,Fire Emblem: Fates
Kenji Hamada,Final Fantasy XIV: Heavensward
Kenji Hamada,Your Lie in April
Kenji Hamada,Shirobako
Kenji Hamada,Aki no Kanade
Kenji Hamada,Magic Kaito 1412
Kenji Hamada,Shirogane no Ishi: Argevollen
Kenji Hamada,Monthly Girls' Nozaki-kun
Kenji Hamada,Black Butler: Book of Circus
Kenji Hamada,Initial D Arcade Stage 8 Infinity
Kenji Hamada,Ping Pong the Animation
Kenji Hamada,Blade & Soul
Kenji Hamada,Ultra Street Fighter IV
Kenji Hamada,The Irregular at Magic High School
Kenji Hamada,Tokyo Twilight Ghost Hunters
Kenji Hamada,Ressha Sentai ToQger
Kenji Hamada,Granblue Fantasy
Kenji Hamada,Yakuza Ishin
Kenji Hamada,Gifuu Doudou!!: Kanetsugu to Keiji
Kenji Hamada,Pokémon
Kenji Hamada,Namiuchigiwa no Muromi-san
Kenji Hamada,Summon Night 5
Kenji Hamada,Mugen Souls Z
Kenji Hamada,Hikonin Sentai Akibaranger
Kenji Hamada,Hanasaku Iroha: Home Sweet Home
Kenji Hamada,Chihayafuru
Kenji Hamada,Hunter x Hunter
Kenji Hamada,Yakuza 5
Kenji Hamada,Jormungand
Kenji Hamada,Fusé: Memoirs of a Huntress
Kenji Hamada,Tari Tari
Kenji Hamada,Lagrange: The Flower of Rin-ne
Kenji Hamada,Kuroko no Basket NG-shuu
Kenji Hamada,Fire Emblem: Awakening
Kenji Hamada,Warriors Orochi 3
Kenji Hamada,Kamen Rider Movie War Mega Max: Kamen Rider vs. Kamen Rider Fourze & OOO
Kenji Hamada,Manyuu hikenchou
Kenji Hamada,The Qwaser of Stigmata II
Yurika Hino,Great Pretender
Yurika Hino,Baki
Kenji Hamada,Children Who Chase Lost Voices
Kenji Hamada,Hanasaku iroha
Kenji Hamada,Catherine
Kenji Hamada,Kamen Rider Movie War Core: Kamen Rider vs. Kamen Rider OOO & W Featuring Skull
Kenji Hamada,Bakuman.
Kenji Hamada,Highschool of the Dead
Yurika Hino,Domestic Girlfriend
Yurika Hino,Boruto: Naruto Next Generations
Yurika Hino,Naruto: Shippûden
Yurika Hino,Ace Attorney
Yurika Hino,Naruto Shippûden: Ultimate Ninja Storm 4
Yurika Hino,The Last: Naruto the Movie
Yurika Hino,Naruto Shippûden: Ultimate Ninja Storm Revolution
Yurika Hino,Ys: Memories of Celceta
Yurika Hino,Naruto Shippûden: Ultimate Ninja Storm 3
Yurika Hino,Naruto Shippûden: Ultimate Ninja Storm Generations
Kenji Hamada,Mobile Suit Gundam 00: A Wakening of the Trailblazer
Kenji Hamada,Naruto Shippûden: The Lost Tower
Kenji Hamada,Fullmetal Alchemist: Brotherhood
Kenji Hamada,Atelier Totori: The Adventurer of Arland
Kenji Hamada,Super Street Fighter IV
Yurika Hino,NeverDead
Yurika Hino,Naruto Shippûden: Ultimate Ninja Impact
Yurika Hino,X-Men
Yurika Hino,Sengoku Basara
Yurika Hino,Animal Crossing: The Movie
Yurika Hino,Sengoku basara
Yurika Hino,Seinto Seiya: Tenkai-hen joso - Overture
Yurika Hino,Hikaru's Go: Journey to the North Star Cup
Yurika Hino,New Fist of the North Star
Yurika Hino,Pecola
Yurika Hino,Pokémon
Kenji Hamada,Uragiri wa Boku no Namae o Shitteiru
Kenji Hamada,Tegamibachi
Kenji Hamada,Samurai Sentai Shinkenger vs. Go-onger Ginmaku Bang!
Kenji Hamada,Summon Night X: Tears Crown
Kenji Hamada,Canaan
Kenji Hamada,Tales of VS.
Yurika Hino,A Tree of Palme
Yurika Hino,Baki the Grappler
Yurika Hino,Biohazard 4D: Executer
Yurika Hino,Devilman Lady
Yurika Hino,Cowboy Bebop
Yurika Hino,Refrain Love
